"key","message","comment","context"
"Impossible to generate report, url toward Birt viewer is not correctly configured (%s)","Impossible to generate report, url toward Birt viewer is not correctly configured (%s)","",""
"Improper format of excel file.","Improper format of excel file.","",""
"In","In","",""
"In %","In %","",""
"In / Out","In / Out","",""
"In ATI","In ATI","",""
"In Progress","En proceso","",""
"In addition to the main barcode, this feature allows you to enter a list of alternative barcodes to easily find the product on the application. Without the mobile app, these barcodes have only an informative value.","In addition to the main barcode, this feature allows you to enter a list of alternative barcodes to easily find the product on the application. Without the mobile app, these barcodes have only an informative value.","",""
"In progress","En proceso","",""
"Inactive","Inactivo","",""
"Include Discount in unit price","Include Descuento in Precio unitario","",""
"Include Discount in unit price only for replace type","Include Descuento in Precio unitario only para replace Tipo","",""
"Include archived records","Include Archivado records","",""
"Inconsistency","Inconsistency","",""
"Incorrect BBAN Key","Incorrect BBAN Key","",""
"Increase","Increase","",""
"Increment","Increment","",""
"Indicator","Indicator","",""
"Indicator alert","Indicator Alerta","",""
"Indicator alert expression","Indicator Alerta expression","",""
"Indicator alerts","Indicator Alertas","",""
"Indicator config","Indicator config","",""
"Indicator configuration","Indicator Configuración","",""
"Indicator configurations","Indicator configurations","",""
"Indicator expression","Indicator expression","",""
"Indicator expression cannot be null or empty","Indicator expression cannot be null or empty","",""
"Indicator expression is empty","Indicator expression is empty","",""
"Indicator generator","Indicator generator","",""
"Indicator generator list","Indicator generator Lista","",""
"Indicator generators","Indicator generators","",""
"Indicator result","Indicator result","",""
"Indicator result line","Indicator result Línea","",""
"Indicator result lines","Indicator result Líneas","",""
"Indicator results","Indicator results","",""
"Indicator target expression","Indicator target expression","",""
"Indicators","Indicators","",""
"Indicators generators","Indicators generators","",""
"Indicators groups","Indicators Grupos","",""
"Individual","Individual","",""
"Individual retention","Individual retention","",""
"Industry Sector","Industry Sector","",""
"Industry sector","Industry sector","",""
"Industry sectors","Industry sectors","",""
"Information","Información","",""
"Informations","Informations","",""
"Inner height (mm)","Inner height (mm)","",""
"Inner length (mm)","Inner length (mm)","",""
"Inner width (mm)","Inner width (mm)","",""
"Input file","Input file","",""
"Instance info","Instance Información","",""
"Integer","Integer","",""
"Interface","Interface","",""
"Interfaces","Interfaces","",""
"Internal","Internal","",""
"Internal Classification Number","Internal Classification Número","",""
"Internal classification number","Internal classification Número","",""
"Internal companies","Internal Empresas","",""
"Internal description","Internal Descripción","",""
"Internal partner","Internal Socio/Contacto","",""
"Inv._block","Inv.","",""
"Invalid SIRET number. It must contain exactly 14 digits.","Inválido SIRET Número. It must contain exactly 14 digits.","",""
"Invalid Search call for the object(%s)","Invalid Search call for the object(%s)","",""
"Invalid Serial Number '%s' for '%s' barcode type.Alphabets must be in uppercase only","Invalid Serial Number '%s' for '%s' barcode type.Alphabets must be in uppercase only","",""
"Invalid Serial Number '%s' for '%s' barcode type.It must be alphanumeric","Invalid Serial Number '%s' for '%s' barcode type.It must be alphanumeric","",""
"Invalid Serial Number '%s' for '%s' barcode type.It must be only number or only alphabets","Invalid Serial Number '%s' for '%s' barcode type.It must be only number or only alphabets","",""
"Invalid Serial Number '%s' for '%s' barcode type.Its Length must be %d","Invalid Serial Number '%s' for '%s' barcode type.Its Length must be %d","",""
"Invalid Serial Number '%s' for '%s' barcode type.Its length limit must be greater than %d and less than %d","Invalid Serial Number '%s' for '%s' barcode type.Its length limit must be greater than %d and less than %d","",""
"Invalid data format. Please check log for more details.","Inválido data format. Please Verificar Registro para more Detalles.","",""
"Invalid duplicate finder field '%s'. Field type ManyToMany or OneToMany is not supported for duplicate check","Invalid duplicate finder field '%s'. Field type ManyToMany or OneToMany is not supported for duplicate check","",""
"Invalid fields","Inválido fields","",""
"Invalid serial number '%s' for '%s' barcode type.It must be digits only","Invalid serial number '%s' for '%s' barcode type.It must be digits only","",""
"Invalid serial number '%s' for '%s' barcode type.It must be digits only with even number length.","Invalid serial number '%s' for '%s' barcode type.It must be digits only with even number length.","",""
"Invalid serial number '%s' for '%s' barcode type.It must be of %d digits only.","Invalid serial number '%s' for '%s' barcode type.It must be of %d digits only.","",""
"Invalid times %s afternoon","Invalid times %s afternoon","",""
"Invalid times %s morning","Invalid times %s morning","",""
"Invalid times on %s between morning and afternoon","Invalid times on %s between morning and afternoon","",""
"Invalid type of data","Inválido Tipo of data","",""
"Invalid value","Inválido value","",""
"Inventory type","Inventario Tipo","",""
"Invoice","Factura","",""
"Invoice status","Factura Estado","",""
"Invoices","Facturas","",""
"Invoicing address","Invoicing Dirección","",""
"Invoicing blocking","Invoicing blocking","",""
"Is a carrier","Is a Transportista","",""
"Is a contact","Is a Contacto","",""
"Is final","Is final","",""
"Is model","Is model","",""
"Is shipping costs product","Is Envío costs Producto","",""
"It is possible to manage product attributes and management methods by company (internal companies, in the case of multi-company management). This allows defining differently by company elements such as procurement method, currency, sale price, purchase price, cost price, etc. You can select here the product fields you want to manage differently by company. This will add a panel on the product form to customize these elements by company. If you do not wish to use this feature, the table below must be empty.","It is possible to manage product attributes and management methods by company (internal companies, in the case of multi-company management). This allows defining differently by company elements such as procurement method, currency, sale price, purchase price, cost price, etc. You can select here the product fields you want to manage differently by company. This will add a panel on the product form to customize these elements by company. If you do not wish to use this feature, the table below must be empty.","",""
